1823185.2857,5955978.6144
1823215.2906,5955978.6828
1823215.3589,5955948.6779
1823245.3638,5955948.7462
1823245.5004,5955888.7364
1823275.5053,5955888.8047
1823275.7786,5955768.7851
1823335.7884,5955768.9217
1823335.8567,5955738.9168
1823365.8616,5955738.9851
1823365.9299,5955708.9801
1823395.9348,5955709.0484
1823455.9447,5955709.185
1823485.9496,5955709.2533
1823485.8813,5955739.2583
1823605.9011,5955739.5315
1823605.9694,5955709.5266
1823725.9893,5955709.7998
1823726.0576,5955679.7948
1823786.0676,5955679.9315
1823786.2042,5955619.9215
1823816.2092,5955619.9898
1823816.2775,5955589.9848
1823846.2825,5955590.0531
1823846.3508,5955560.0481
1823876.3558,5955560.1164
1823876.5607,5955470.1014
1823906.5657,5955470.1697
1823906.7023,5955410.1597
1823936.7073,5955410.2279
1823936.7756,5955380.2229
1823966.7806,5955380.2912
1823966.9171,5955320.2812
1823966.9854,5955290.2761
1823996.9905,5955290.3444
1823997.0587,5955260.3394
1824027.0638,5955260.4076
1824027.2003,5955200.3976
1824057.2053,5955200.4658
1824057.2736,5955170.4608
1824087.2787,5955170.529
1824087.4152,5955110.5189
1824057.4101,5955110.4507
1824057.5466,5955050.4406
1824027.5416,5955050.3723
1824027.6098,5955020.3673
1824087.6199,5955020.5037
1824087.6882,5954990.4987
1824117.6932,5954990.5669
1824117.7615,5954960.5619
1824147.7665,5954960.6301
1824147.903,5954900.6199
1824207.9132,5954900.7564
1824207.8449,5954930.7615
1824327.8653,5954931.0345
1824327.9336,5954901.0294
1824357.9387,5954901.0976
1824358.0069,5954871.0925
1824388.012,5954871.1607
1824388.4214,5954691.13
1824358.4163,5954691.0618
1824358.4845,5954661.0567
1824328.4794,5954660.9885
1824328.684,5954570.9731
1824358.6891,5954571.0413
1824358.8937,5954481.0259
1824388.8988,5954481.0941
1824389.1033,5954391.0787
1824419.1085,5954391.1469
1824419.3812,5954271.1263
1824449.3863,5954271.1945
1824449.5226,5954211.1841
1824479.5278,5954211.2523
1824479.5959,5954181.2471
1824509.6011,5954181.3153
1824509.6693,5954151.3101
1824539.6744,5954151.3783
1824539.7426,5954121.3731
1824569.7478,5954121.4412
1824569.884,5954061.4309
1824599.8892,5954061.499
1824600.0936,5953971.4834
1824630.0988,5953971.5516
1824630.167,5953941.5464
1824660.1722,5953941.6145
1824660.4447,5953821.5937
1824630.4394,5953821.5256
1824630.5757,5953761.5152
1824660.5809,5953761.5833
1824660.649,5953731.578
1824690.6542,5953731.6461
1824690.7904,5953671.6357
1824720.7956,5953671.7038
1824721.7486,5953251.6305
1824691.7433,5953251.5624
1824661.7381,5953251.4944
1824661.8061,5953221.4891
1824601.7956,5953221.3531
1824601.9317,5953161.3426
1824571.9264,5953161.2746
1824571.9944,5953131.2693
1824511.984,5953131.1333
1824512.12,5953071.1229
1824482.1148,5953071.0549
1824482.1827,5953041.0496
1824452.1775,5953040.9816
1824452.2455,5953010.9764
1824422.2403,5953010.9084
1824422.3083,5952980.9032
1824392.303,5952980.8352
1824392.371,5952950.83
1824362.3658,5952950.762
1824362.4338,5952920.7568
1824332.4286,5952920.6888
1824332.5645,5952860.6784
1824302.5593,5952860.6104
1824302.6272,5952830.6052
1824272.622,5952830.5372
1824272.69,5952800.532
1824242.6848,5952800.4641
1824242.7527,5952770.4589
1824212.7475,5952770.3909
1824212.8154,5952740.3857
1824182.8102,5952740.3178
1824182.8782,5952710.3126
1824122.8677,5952710.1767
1824122.9357,5952680.1715
1824092.9305,5952680.1036
1824093.0663,5952620.0932
1824093.1342,5952590.088
1824123.1394,5952590.1559
1824123.2073,5952560.1507
1824093.2021,5952560.0828
1824093.27,5952530.0775
1824063.2648,5952530.0096
1824063.4006,5952469.9992
1824033.3954,5952469.9313
1824033.4633,5952439.9261
1824003.4581,5952439.8582
1824003.526,5952409.853
1823973.5208,5952409.7852
1823973.5887,5952379.78
1823943.5835,5952379.7121
